game,model,anchor,wording,raw_spike,base_p,net_pull,W_D_base,W_D_def,w_pull,coverage_def,coverage_base,excluded,exclude_reason
CRD,gpt_5.4_mini,0,V1,0.991075523100852,0.37733252599209527,0.6137429971087567,2.4895672714761625,0.0,1.0,0.991075523100852,1.0,False,
CRD,gpt_5.4_mini,0,V2,0.14798779752631325,0.37733252599209527,-0.22934472846578202,2.4895672714761625,3.4064439026444657,-0.3682875500787939,0.9995987731874296,1.0,False,
CRD,gpt_5.4_mini,0,V3,0.3772476103963559,0.37733252599209527,-8.491559573936547e-05,2.4895672714761625,2.4879046383250674,0.0006678402187176857,0.9992237699776227,1.0,False,
CRD,gpt_5.4_mini,2,V0_true,0.0,0.0005513122777283108,-0.0005513122777283108,1.9988973754445434,1.9791665793322875,0.009870839971395706,0.9895832896661437,1.0,False,
CRD,gpt_5.4_mini,2,V1,0.6726499950784874,0.0005513122777283108,0.6720986828007591,1.9988973754445434,0.6354747187529712,0.682087371488171,0.9903873544549731,1.0,False,
CRD,gpt_5.4_mini,2,V2,0.0,0.0005513122777283108,-0.0005513122777283108,1.9988973754445434,1.9790835319399809,0.009912386572700327,0.9895417659699904,1.0,False,
CRD,gpt_5.4_mini,2,V3,0.727488421123261,0.0005513122777283108,0.7269371088455326,1.9988973754445434,0.5352560676430403,0.7322243381684352,0.9951164549447811,1.0,False,
CRD,gpt_5.4_mini,4,V0_true,0.9888776237437522,0.6221161617301765,0.36676146201357573,1.5104327285238377,0.0,1.0,0.9888776237437522,1.0,False,
CRD,gpt_5.4_mini,4,V1,0.97030605387381,0.6221161617301765,0.3481898921436335,1.5104327285238377,0.11720281578329708,0.9224044781538595,0.9996067578196343,1.0,False,
CRD,gpt_5.4_mini,4,V2,0.9043763909675332,0.6221161617301765,0.2822602292373567,1.5104327285238377,0.3812822812801418,0.7475675188442368,0.9996969612875687,1.0,False,
CRD,gpt_5.4_mini,4,V3,0.9994012718385777,0.6221161617301765,0.37728511010840127,1.5104327285238377,0.0,1.0,0.9994012718385777,1.0,False,
CRD,gpt_5.4_nano,0,V0_true,0.5307230902054657,0.022187692727326746,0.5085353974781389,3.842508734850743,1.6680523051439322,0.565894986779067,0.9999889528724012,0.9999973618164464,False,
CRD,gpt_5.4_nano,0,V1,0.45277827340995175,0.022187692727326746,0.430590580682625,3.842508734850743,1.9451105510694215,0.4937915082852826,0.9999877243452224,0.9999973618164464,False,
CRD,gpt_5.4_nano,0,V2,0.35129364741069374,0.022187692727326746,0.329105954683367,3.842508734850743,2.319654223716289,0.39631777471902274,0.9999914878106876,0.9999973618164464,False,
CRD,gpt_5.4_nano,0,V3,0.5486578994499036,0.022187692727326746,0.5264702067225768,3.842508734850743,1.527908274101993,0.6023670004327675,0.9999961887413993,0.9999973618164464,False,
CRD,gpt_5.4_nano,2,V0_true,0.1338604127464522,0.03436497075286787,0.09949544199358432,1.9312647821271571,1.732268141061117,0.10303954326079456,0.9999944832770107,0.9999973618164464,False,
CRD,gpt_5.4_nano,2,V1,0.3363167378288994,0.03436497075286787,0.30195176707603155,1.9312647821271571,1.327353780768207,0.3127023321441108,0.9999936282130029,0.9999973618164464,False,
CRD,gpt_5.4_nano,2,V2,0.24724646071454828,0.03436497075286787,0.2128814899616804,1.9312647821271571,1.505495478307593,0.22046138248873792,0.9999941998683447,0.9999973618164464,False,
CRD,gpt_5.4_nano,2,V3,0.28458320639540013,0.03436497075286787,0.25021823564253226,1.9312647821271571,1.4308243688934166,0.25912573866880095,0.9999953908421084,0.9999973618164464,False,
CRD,gpt_5.4_nano,4,V0_true,0.783616533342604,0.9434446983362518,-0.15982816499364783,0.15748071241504272,0.7824542748970547,-3.9685721057375263,0.9999951803951022,0.9999973618164464,False,
CRD,gpt_5.4_nano,4,V1,0.8879738688741183,0.9434446983362518,-0.05547082946213344,0.15748071241504272,0.4112256175986851,-1.6112760813203204,0.9999949274360592,0.9999973618164464,False,
CRD,gpt_5.4_nano,4,V2,0.9291764362742059,0.9434446983362518,-0.0142682620620459,0.15748071241504272,0.25324302692533207,-0.6080891624233091,0.9999965612039879,0.9999973618164464,False,
